,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
779,8528.411299999998,-1211.9792739405777,-0.01539855104203176,330.6929088553997,307.1607596657493
780,8700.4882,-1213.449328489978,0.049819563073341296,328.7629789101957,301.9053349350438
781,8864.982,-1213.611083984375,-0.0323880644082421,333.04582522613833,313.6673511543659
782,8644.228000000001,-1215.3768532492898,-0.06282449886202812,322.36304527822165,294.5289702752624
783,8947.755800000003,-1215.6565619574653,0.0223611028432244,315.6448166972459,292.42086838230944
784,8799.280100000002,-1216.4640669389205,0.019926123114095792,306.2881078238439,285.8840279627328
785,8788.3028,-1217.0548638237847,0.060044816629302625,322.2489267985026,295.6361874667081
786,8221.438200000002,-1216.2164035373264,-0.10850368519172524,346.8135288122929,324.3263668484158
787,9039.575499999995,-1217.425003205887,-0.015157732792725467,347.21506723731454,318.2626077671244
788,8783.5808,-1219.3220042219066,0.023999391311798433,329.255764739682,305.3684254655934
789,8739.167800000003,-1220.361373747238,0.06914107061245224,331.852212154504,311.2694396972656
790,9274.738799999997,-1220.2738419349748,0.06424235405795502,348.22057041977394,325.69717222271544
791,9019.541100000002,-1220.7204096630367,-0.034132751664429,306.80748556117817,289.5469278663096
792,8837.271199999997,-1221.528406624842,-0.002574495726613083,331.5223313148576,302.0673801923039
793,8707.674199999998,-1222.2063752761994,-0.04193465949760543,325.9547294847893,304.0366304956301
794,8975.223800000002,-1223.794894748264,0.04174009578848126,316.56845308554296,289.5370484939729
795,8866.694500000003,-1225.567337190262,0.05216246436942707,352.45636202108983,325.4388662010732
796,8896.637600000002,-1225.7184972281407,0.058137577948997717,313.11954444345804,282.89470926920575
797,8571.050000000001,-1225.9737524167456,-0.04676900186924019,319.3720009543679,294.4591477519334
798,8960.110299999998,-1226.5169887350064,-0.02032430511381891,297.540997900144,268.155361291134
799,8743.100599999998,-1226.6399727253,0.039392577126772715,336.638248636265,310.30022299410115
800,8992.960199999994,-1226.7470629142992,-0.020700883891696883,313.814508919764,285.94848571160827
801,8405.892,-1227.4377527718593,-0.007402337259716458,323.2889908299302,289.4375029284545
802,8894.0316,-1227.4323261916036,-0.03642501337735942,318.1163829456676,290.182917122889
803,9036.129899999996,-1229.7519062697286,-0.05042493256806123,306.61351537222816,284.41326688516017
804,9085.1502,-1230.747633808791,0.09895045814490078,305.4603120437776,270.6740731904001
805,8603.2016,-1230.9793812144887,-0.016045795885300397,312.49561024675467,277.16600283227785
806,9038.243200000003,-1232.2464328342014,0.04792685673167609,284.6261980461352,257.7052029696378
807,9137.176299999997,-1232.3971736407038,-0.03415685399162649,281.91900418984767,255.20134958594736
808,8592.089300000003,-1233.760927142519,0.04436770566936695,325.5128486710365,283.5544436676334
809,8767.8836,-1233.4624972873264,-0.08609393013246132,299.05120202266806,256.42220499057964
810,9098.507300000001,-1235.4135754517836,0.04414312221636676,298.2922532823351,269.8792904940519
811,8828.738200000002,-1235.924423680161,0.055224968666079066,303.911487617878,271.21214186543165
812,8769.404199999999,-1236.5399441189236,0.01179435546274739,310.7851735124684,278.3996390911064
813,8993.758100000001,-1236.719361584596,0.03474214462318806,293.4383957988084,265.4841957477608
814,8485.3516,-1235.82102889244,-0.10430927360148141,290.11295942826706,256.2668042423749
815,9172.575099999998,-1237.8143631135574,0.04183298767064557,310.7395051898378,267.8517007538767
816,8877.6687,-1236.9828904277147,0.018864607156226128,297.37457984384866,260.97063083841346
817,9286.1499,-1238.0104326961016,0.05505167380577386,298.6064374519117,274.63037155613756
818,8646.2631,-1238.1812657828282,0.04911223095324305,313.5593973795573,286.44782218547783
819,8960.319499999998,-1238.5705455433238,0.004571845585649664,321.39065983319523,289.33644042352233
820,8955.052200000002,-1239.4288699988163,-0.036351680078289726,307.62960460932567,277.94318782921994
821,9277.183899999996,-1240.2326647825914,-0.033463458558826736,282.0445747760811,253.25124798399028
